id,name,context,type
pgx_anesthetics_isoflurane,isoflurane,"Drug: isoflurane 
Thuoc Nhom: Thuốc gây mê 
Mo ta: Desflurane, enflurane, halothane, isoflurane, methoxyflurane và sevoflurane là những thuốc gây mê hít được flo hóa chống chỉ định ở những bệnh nhân có các biến thể trong RYR1 và CACNA1S, theo hướng dẫn CPIC về các chất gây mê bay hơi và succinylcholine đối với gen RYR1 hoặc CACNA1S , ở một bệnh nhân có 1 trong số 50 biến thể của gen RYR1 hoặc CACNA1S được xem xét ở đây có thể dẫn đến tính nhạy cảm tăng thân nhiệt ác tính (MHS). MHS có thể dẫn đến các phản ứng đe dọa tính mạng đối với các chất gây mê bay hơi mạnh hoặc succinylcholine. Các gen và biến thể này có liên quan đến tác dụng phụ dược lực học của thuốc. Halothane, và ở mức độ thấp hơn các chất gây mê bay hơi khác, có liên quan đến hoại tử gan gây tử vong. Người ta thường coi mức độ chuyển hóa tương quan với độc tính: halothane được chuyển hóa nhiều nhất, sau đó là methoxyflurane> sevoflurane> enflurane> isoflurane> desflurane. 
Goi y chuyen gia: CPIC:
Người mang kiểu hình nãy vẫn có nguy cơ gặp phải bệnh tăng thân nhiệt ác tính. Chưa có bằng chứng khoa học nào chứng minh được tác động của di truyền lên nửa số ca mắc tăng thân nhiệt ác tính và đã bình phục.
Các kết quả lâm sàng, tiền sử gia đình, các xét nghiệm di truyền chuyên sâu hơn và các dữ liệu cận lâm sàng khác nên được sử dụng trong việc xem xét sử dụng các thuốc gây mê đường hô hấp dẫn chất halogen hay các thuốc giãn cơ khử cực.",drug
pgx_anesthetics_sevoflurane,sevoflurane,"Drug: sevoflurane 
Thuoc Nhom: Thuốc gây mê 
Mo ta: Desflurane, enflurane, halothane, isoflurane, methoxyflurane và sevoflurane là những thuốc gây mê hít được flo hóa chống chỉ định ở những bệnh nhân có các biến thể trong RYR1 và CACNA1S, theo hướng dẫn CPIC về các chất gây mê bay hơi và succinylcholine đối với gen RYR1 hoặc CACNA1S , ở một bệnh nhân có 1 trong số 50 biến thể của gen RYR1 hoặc CACNA1S được xem xét ở đây có thể dẫn đến tính nhạy cảm tăng thân nhiệt ác tính (MHS). MHS có thể dẫn đến các phản ứng đe dọa tính mạng đối với các chất gây mê bay hơi mạnh hoặc succinylcholine. Các gen và biến thể này có liên quan đến tác dụng phụ dược lực học của thuốc. Halothane, và ở mức độ thấp hơn các chất gây mê bay hơi khác, có liên quan đến hoại tử gan gây tử vong. Người ta thường coi mức độ chuyển hóa tương quan với độc tính: halothane được chuyển hóa nhiều nhất, sau đó là methoxyflurane> sevoflurane> enflurane> isoflurane> desflurane. 
Goi y chuyen gia: CPIC:
Người mang kiểu hình nãy vẫn có nguy cơ gặp phải bệnh tăng thân nhiệt ác tính. Chưa có bằng chứng khoa học nào chứng minh được tác động của di truyền lên nửa số ca mắc tăng thân nhiệt ác tính và đã bình phục.
Các kết quả lâm sàng, tiền sử gia đình, các xét nghiệm di truyền chuyên sâu hơn và các dữ liệu cận lâm sàng khác nên được sử dụng trong việc xem xét sử dụng các thuốc gây mê đường hô hấp dẫn chất halogen hay các thuốc giãn cơ khử cực.",drug
pgx_antiemetics_antinauseants_dronabinol,dronabinol,"Drug: dronabinol 
Thuoc Nhom: Thuốc chống nôn 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_antiemetics_antinauseants_ondansetron,ondansetron,"Drug: ondansetron 
Thuoc Nhom: Thuốc chống nôn 
Mo ta: Quá trình chuyển hoá của ondansetron được thực hiện bởi nhiều enzym, bao gồm CYP1A1, CYP1A2, CYP3A và CYP2D6. CYP2D6 có vai trò nhỏ trong quá trình hydroxyl hoá ondansetron, đóng góp khoảng 30% tổng chuyển hoá ondansetron. Sự biến đổi hoạt tính của CYP2D6 có ảnh hưởng đến quá trình dược động học của ondasetron, cuối cùng gây ra ảnh hưởng đến hiệu quả của thuốc. Kiểu hình CYP2D6 chuyển hoá siêu nhanh (UMs) làm giảm sự tiếp xúc với ondasetron và giảm đáp ứng với thuốc so với kiểu hình CYP2D6 chuyển hoá bình thường (NMs). Đáp ứng của người mang kiểu hình CYP2D6 chuyển hoá trung bình (IMs) và chuyến hoá kém (PMs) với ondansetron chưa thực sự rõ ràng. Một số nghiên cứu đã chỉ ra kiểu hình IMs và PMs làm tăng sự tiếp xúc với thuốc, tuy nhiên chưa có tác động đáng chú ý nào của những kiểu hình này đối với đáp ứng của bệnh nhân được ghi nhận. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_antiemetics_antinauseants_palonosetron,palonosetron,"Drug: palonosetron 
Thuoc Nhom: Thuốc chống nôn 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_antiemetics_antinauseants_tropisetron,tropisetron,"Drug: tropisetron 
Thuoc Nhom: Thuốc chống nôn 
Mo ta: Khoảng 91% chuyển hóa tropisetron được thực hiện bởi CYP2D6 với sự đóng góp nhỏ của CYP3A4. Sự thay đổi hoạt động của CYP2D6 có thể ảnh hưởng đến dược động học của tropisetron, cuối cùng ảnh hưởng đến hiệu quả của thuốc. Kiểu hình chuyển hóa siêu nhanh CYP2D6 (UM) làm giảm đáp ứng với tropisetron. Do đó, Hiệp hội Thực hiện Di truyền Dược lâm sàng (CPIC) đã xuất bản hướng dẫn lâm sàng cho tropisetron, khuyến cáo rằng ở kiểu hình chuyển hóa siêu nhanh UM CYP2D6 nên được kê đơn thuốc chống nôn thay thế, chẳng hạn như dolasetron. Phản ứng ở kiểu hình chuyển hóa trung bình và kém CYP2D6 (IM và PM) tropisetron ít rõ ràng hơn , ảnh hưởng đáng chú ý của những kiểu hình này đối với phản ứng của bệnh nhân chưa được ghi nhận. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_antimalarials_quinine,quinine,"Drug: quinine 
Thuoc Nhom: Thuốc chống sốt rét 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_obstructive_airway_diseases_arformoterol,arformoterol,"Drug: arformoterol 
Thuoc Nhom: Thuốc điều trị tắc nghẽn đường thở 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_obstructive_airway_diseases_tiotropium bromide,tiotropium bromide,"Drug: tiotropium bromide 
Thuoc Nhom: Thuốc điều trị tắc nghẽn đường thở 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: FDA-approved drug label:
Sử dụng phác đồ điều trị tiêu chuẩn.",drug
pgx_obstructive_airway_diseases_umeclidinium bromide,umeclidinium bromide,"Drug: umeclidinium bromide 
Thuoc Nhom: Thuốc điều trị tắc nghẽn đường thở 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: FDA-approved drug label:
Không có sự khác biệt về ý nghĩa lâm sàng liên quan đến mức độ phơi nhiễm với thuốc giữa những bệnh nhân chuyển hóa kém qua CYP2D6 và những bệnh nhân chuyển hóa trung bình, bình thường hoặc cực nhanh qua CYP2D6.
Sử dụng phác đồ điều trị tiêu chuẩn.",drug
pgx_obstructive_airway_diseases_vilanterol/umeclidinium bromide,vilanterol/umeclidinium bromide,"Drug: vilanterol/umeclidinium bromide 
Thuoc Nhom: Thuốc điều trị tắc nghẽn đường thở 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Swissmedic (Switzerland) label:
Sử dụng phác đồ điều trị tiêu chuẩn.",drug
pgx_rare_diseases_ivacaftor,ivacaftor,"Drug: ivacaftor 
Thuoc Nhom: Thuốc điều trị bệnh hiếm 
Mo ta: Bệnh xơ nang là do mang hai bản sao bất lợi của gen CFTR. Ivacaftor là một trong những loại thuốc đầu tiên được phát triển để điều trị nguyên nhân cơ bản của bệnh xơ nang (CF) chứ không phải là các triệu chứng. Các biến thể gây bệnh trong CFTR được phân loại thành 5 loại dựa trên ảnh hưởng của chúng đối với chức năng CFTR. Các biến thể di truyền quan trọng nhất cần xem xét trong điều trị bằng ivacaftor là các biến thể loại III trong CFTR gây ra các vấn đề với quá trình điều trị. Biến thể G551D là biến thể phổ biến nhất và alen đó được cho là tồn tại trong khoảng 4-5% bệnh nhân mắc bệnh CF. FDA và EMA ban đầu đã phê duyệt việc sử dụng ivacaftor ở Hoa Kỳ và ở Châu Âu vào năm 2012 để điều trị bệnh xơ nang do biến thể G551D gây ra. Kể từ đó, sự chấp thuận đã được mở rộng để bao gồm các biến thể kiểm soát khác. Danh sách các biến thể được phê duyệt để điều trị bằng ivacaftor được tìm thấy trong bảng và bao gồm G1244E, G1349D, G178R, G551S, S1251N, S1255P, S549N và S549R. Các biến thể này xảy ra ở ít hơn 1% bệnh nhân xơ nang. Ngoài các biến thể loại III này, FDA đã phê duyệt ivacaftor để điều trị cho những bệnh nhân có biến thể R117H, một biến thể loại IV. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_treatments_covid19_flurbiprofen,flurbiprofen,"Drug: flurbiprofen 
Thuoc Nhom: Thuốc điều trị và hỗ trợ điều trị COVID-19 
Mo ta: Flurbiprofen được cho dưới dạng hỗn hợp raxemic nhưng chỉ đồng phân đối quang S được coi là có tác dụng. Flurbiprofen được chuyển hóa thành các chất chuyển hóa 4’hydroxy, dihydroxy và hydroxy methoxy. Các thí nghiệm in vitro ban đầu với các microsome gan người và các chất ức chế nhắm mục tiêu CYP cho thấy enzym chuyển hóa chính của flurbiprofen là CYP2C9 và cho thấy có sự tham gia nhỏ của CYP1A2. Các nghiên cứu sâu hơn với các protein biểu hiện cụ thể cho thấy enzyme xúc tác chính duy nhất tạo ra 4’-hydroxy flurbiprofen là CYP2C9. Hướng dẫn sử dụng CPIC cho Celecoxib, Flurbiprofen, Ibuprofen và Lornoxicam khuyên nên bắt đầu điều trị với 25-50% liều khởi đầu được khuyến nghị thấp nhất cho kiểu hình chuyển hóa kém của CYP2C9 và điều trị bắt đầu với liều lượng bắt đầu thấp nhất cho kiểu hình chuyển hóa trung bình CYP2C9. Giảm liều Đối với kiểu hình chuyển hóa kém CYP2C9 hoặc người mang * 3 cũng được đề trên nhãn FDA và trong bảng FDA của Hiệp hội dược phẩm vì nó có thể gây ra biến cố trên đường tiêu hóa 
Goi y chuyen gia: CPIC:
Bắt đầu trị liệu với liều khởi đầu được khuyến cáo. Theo thông tin kê đơn, sử dụng liều thấp nhất mà đạt được hiệu quả trong thời gian ngắn nhất phù hợp với mục tiêu chữa trị của từng bệnh nhân.",drug
pgx_treatments_covid19_ibuprofen,ibuprofen,"Drug: ibuprofen 
Thuoc Nhom: Thuốc điều trị và hỗ trợ điều trị COVID-19 
Mo ta: Ibuprofen (IBU) được cho dưới dạng hỗn hợp raxemic của các chất đối quang R và S. Sự chuyển hóa chính của IBU là oxy hóa và liên quan đến các enzym cytochrom P450. Có sự khác biệt trong các con đường trao đổi chất được thực hiện bởi các chất đối quang khác nhau; sự chuyển hóa của S-IBU chủ yếu qua CYP2C9 trong khi R-IBU nhiều hơn qua CYP2C8. Trong một nghiên cứu, độ thanh thải IBU bị giảm ở những cá nhân bị mất alen chức năng của CYP2C9 và CYP2C8. Những người có CYP2C9 * 3 hoặc CYP2C8 * 3 có độ thanh thải IBU hỗn hợp racemic thấp hơn so với CYP2C9 * 1 và CYP2C8 * 1 và những người có cả CYP2C8 * 3 và CYP2C9 * 2 có độ thanh thải thấp hơn đáng kể. Một số nghiên cứu ở Pháp, Ý, Tây Ban Nha, người dùng NSAID bị chảy máu dạ dày tá tràng, có tần số cao hơn đáng kể của kiểu gen CYP2C9 * 1/* 2 và CYP2C9 * 1/* 3 khi so sánh đối chứng  . 
Goi y chuyen gia: CPIC:
Bắt đầu trị liệu với liều khởi đầu được khuyến cáo. Theo thông tin kê đơn, sử dụng liều thấp nhất mà đạt được hiệu quả trong thời gian ngắn nhất phù hợp với mục tiêu chữa trị của từng bệnh nhân.",drug
pgx_treatments_covid19_codeine,codeine,"Drug: codeine 
Thuoc Nhom: Thuốc điều trị và hỗ trợ điều trị COVID-19 
Mo ta: Các con đường chính để chuyển hóa codeine xảy ra ở gan, mặc dù một số chuyển hóa xảy ra ở ruột và não. Từ 0 đến 15% codein bị O-demethyl hóa thành morphin, chất chuyển hóa hoạt tính mạnh nhất. Phản ứng chuyển hóa này được thực hiện bởi CYP2D6. Gen được nghiên cứu nhiều nhất liên quan đến di truyền dược lý của con đường codein là CYP2D6 (80% biến thể liên quan đến CYP2D6). Các biến thể CYP2D6 có thể được phân loại thành kiểu hình chuyển hóa kém, PM, (biến thể hoạt động thấp hoặc không), kiểu hình chuyển hóa bình thường NMs (biến thể hoạt động cao hoặc bình thường), kiểu hình chuyển hóa trung bình IM và kiểu hình chuyển hóa siêu nhanh UM (biến thể sao chép nhiều gen). CYP2D6 PMs không thể chuyển đổi codeine thành morphine một cách hiệu quả và do đó có thể không giảm đau, mặc dù điều này có thể khác nhau giữa các mô hình đau thực nghiệm và đau lâm sàng. UM có thể chuyển hóa codeine quá hiệu quả dẫn đến ngộ độc morphin 
Goi y chuyen gia: CPIC:
Đối với người mang kiểu hình này, không có thay đổi về hiệu suất chuyển đổi codein thành morphine.
Sử dụng liều theo tuổi và cân nặng như được khuyến cáo trên nhãn thuốc.",drug
